,Ciudad,genero,edad,P1.1,P6 bien,P2.1,P7 bien,Rango_EH_media,Rango_EV_media,TEMP,HUMEDAD,sens_vis_term_orig,pref_vis_term_orig
1075,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,4.0,25.5,58.9,0.00.04.0,0.00.04.0
1076,Manizales,F,22.0,-1.0,0.0,1.0,0.0,4.0,4.0,24.9,60.5,0.0-1.04.0,0.01.04.0
1077,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,3.0,24.2,64.1,0.00.03.0,0.00.03.0
1078,Manizales,F,23.0,-1.0,1.0,0.0,-1.0,4.0,2.0,25.9,58.8,1.0-1.02.0,-1.00.02.0
1079,Manizales,F,23.0,-1.0,1.0,0.0,-3.0,3.0,2.0,25.5,58.9,1.0-1.02.0,-3.00.02.0
1080,Manizales,F,23.0,-1.0,2.0,1.0,-2.0,3.0,2.0,24.9,60.5,2.0-1.02.0,-2.01.02.0
1081,Manizales,F,23.0,-1.0,0.0,2.0,-2.0,3.0,2.0,24.9,62.5,0.0-1.02.0,-2.02.02.0
1082,Manizales,M,20.0,0.0,1.0,0.0,-2.0,3.0,3.0,25.9,58.8,1.00.03.0,-2.00.03.0
1083,Manizales,M,20.0,0.0,0.0,0.0,0.0,3.0,2.0,25.5,58.9,0.00.02.0,0.00.02.0
1084,Manizales,M,20.0,0.0,0.0,0.0,-1.0,3.0,2.0,24.9,60.5,0.00.02.0,-1.00.02.0
1085,Manizales,M,20.0,0.0,0.0,0.0,0.0,2.0,2.0,24.9,62.5,0.00.02.0,0.00.02.0
1086,Manizales,M,20.0,-1.0,0.0,0.0,0.0,1.0,2.0,24.2,64.1,0.0-1.02.0,0.00.02.0
1087,Manizales,F,21.0,1.0,1.0,1.0,-1.0,3.0,3.0,25.9,58.8,1.01.03.0,-1.01.03.0
1088,Manizales,F,21.0,1.0,0.0,1.0,0.0,2.0,2.0,25.5,58.9,0.01.02.0,0.01.02.0
1089,Manizales,F,21.0,0.0,0.0,1.0,0.0,2.0,2.0,24.9,60.5,0.00.02.0,0.01.02.0
1090,Manizales,F,21.0,0.0,0.0,1.0,0.0,2.0,2.0,24.9,62.5,0.00.02.0,0.01.02.0
1091,Manizales,F,21.0,-1.0,-2.0,1.0,1.0,1.0,2.0,24.2,64.1,-2.0-1.02.0,1.01.02.0
1092,Manizales,F,21.0,0.0,0.0,0.0,0.0,2.0,1.0,25.9,58.8,0.00.01.0,0.00.01.0
1093,Manizales,F,21.0,0.0,0.0,0.0,0.0,2.0,1.0,25.5,58.9,0.00.01.0,0.00.01.0
1094,Manizales,F,21.0,-1.0,0.0,2.0,0.0,2.0,1.0,24.9,60.5,0.0-1.01.0,0.02.01.0
1095,Manizales,F,21.0,-1.0,0.0,2.0,0.0,2.0,1.0,24.9,62.5,0.0-1.01.0,0.02.01.0
1096,Manizales,F,21.0,-1.0,0.0,2.0,0.0,2.0,2.0,24.2,64.1,0.0-1.02.0,0.02.02.0
1097,Manizales,F,19.0,0.0,1.0,1.0,0.0,1.0,1.0,24.9,62.5,1.00.01.0,0.01.01.0
1098,Manizales,F,19.0,0.0,-1.0,1.0,0.0,1.0,1.0,24.2,64.1,-1.00.01.0,0.01.01.0
1099,Manizales,M,26.0,-1.0,0.0,2.0,0.0,2.0,1.0,21.2,72.3,0.0-1.01.0,0.02.01.0
1100,Manizales,M,26.0,-1.0,0.0,1.0,-1.0,2.0,1.0,21.7,72.0,0.0-1.01.0,-1.01.01.0
1101,Manizales,M,26.0,-1.0,0.0,2.0,-1.0,2.0,1.0,21.9,71.4,0.0-1.01.0,-1.02.01.0
1102,Manizales,M,26.0,-1.0,0.0,1.0,0.0,2.0,2.0,21.9,70.0,0.0-1.02.0,0.01.02.0
1103,Manizales,M,26.0,-1.0,0.0,1.0,0.0,2.0,2.0,21.9,69.7,0.0-1.02.0,0.01.02.0
1104,Manizales,M,22.0,-1.0,-1.0,1.0,1.0,2.0,1.0,21.2,72.3,-1.0-1.01.0,1.01.01.0
1105,Manizales,M,22.0,-1.0,0.0,1.0,1.0,2.0,1.0,21.7,72.0,0.0-1.01.0,1.01.01.0
1106,Manizales,M,22.0,-1.0,-1.0,1.0,1.0,2.0,1.0,21.9,71.4,-1.0-1.01.0,1.01.01.0
1107,Manizales,M,22.0,-1.0,-1.0,1.0,1.0,2.0,1.0,21.9,70.0,-1.0-1.01.0,1.01.01.0
1108,Manizales,M,22.0,-1.0,-1.0,1.0,1.0,2.0,1.0,21.9,69.7,-1.0-1.01.0,1.01.01.0
1109,Manizales,M,24.0,-1.0,0.0,2.0,0.0,1.0,2.0,21.2,72.3,0.0-1.02.0,0.02.02.0
1110,Manizales,M,24.0,-1.0,0.0,2.0,0.0,1.0,2.0,21.7,72.0,0.0-1.02.0,0.02.02.0
1111,Manizales,M,24.0,-1.0,0.0,2.0,0.0,1.0,2.0,21.9,71.4,0.0-1.02.0,0.02.02.0
1112,Manizales,M,24.0,-2.0,0.0,1.0,0.0,1.0,2.0,21.9,70.0,0.0-2.02.0,0.01.02.0
1113,Manizales,M,24.0,-1.0,0.0,1.0,0.0,2.0,2.0,21.9,69.7,0.0-1.02.0,0.01.02.0
1114,Manizales,F,21.0,0.0,-2.0,0.0,2.0,2.0,2.0,21.2,72.3,-2.00.02.0,2.00.02.0
1115,Manizales,F,21.0,0.0,-2.0,0.0,2.0,2.0,2.0,21.7,72.0,-2.00.02.0,2.00.02.0
1116,Manizales,F,21.0,0.0,-2.0,0.0,2.0,2.0,2.0,21.9,71.4,-2.00.02.0,2.00.02.0
1117,Manizales,F,21.0,0.0,-2.0,0.0,2.0,2.0,2.0,21.9,70.0,-2.00.02.0,2.00.02.0
1118,Manizales,F,21.0,-1.0,-2.0,1.0,2.0,3.0,2.0,21.9,69.7,-2.0-1.02.0,2.01.02.0
1119,Manizales,F,22.0,-1.0,-1.0,2.0,0.0,1.0,1.0,21.2,72.3,-1.0-1.01.0,0.02.01.0
1120,Manizales,F,22.0,-1.0,-2.0,2.0,1.0,1.0,1.0,21.7,72.0,-2.0-1.01.0,1.02.01.0
1121,Manizales,F,22.0,0.0,-1.0,2.0,0.0,1.0,1.0,21.9,71.4,-1.00.01.0,0.02.01.0
1122,Manizales,F,22.0,0.0,0.0,1.0,1.0,1.0,1.0,21.9,70.0,0.00.01.0,1.01.01.0
1123,Manizales,F,22.0,-1.0,-1.0,2.0,1.0,2.0,1.0,21.9,69.7,-1.0-1.01.0,1.02.01.0
1124,Manizales,F,21.0,-1.0,-2.0,2.0,0.0,1.0,1.0,21.2,72.3,-2.0-1.01.0,0.02.01.0
1125,Manizales,F,21.0,-1.0,0.0,2.0,0.0,1.0,1.0,21.7,72.0,0.0-1.01.0,0.02.01.0
1126,Manizales,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.9,71.4,0.00.01.0,0.00.01.0
1127,Manizales,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.9,70.0,0.00.01.0,0.00.01.0
1128,Manizales,F,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.9,69.7,0.00.01.0,0.00.01.0
1129,Manizales,M,20.0,0.0,-2.0,0.0,2.0,1.0,2.0,21.2,72.3,-2.00.02.0,2.00.02.0
1130,Manizales,M,20.0,0.0,-2.0,1.0,2.0,1.0,2.0,21.7,72.0,-2.00.02.0,2.01.02.0
1131,Manizales,M,20.0,0.0,-1.0,1.0,1.0,2.0,2.0,21.9,71.4,-1.00.02.0,1.01.02.0
1132,Manizales,M,20.0,-1.0,-1.0,1.0,1.0,2.0,2.0,21.9,70.0,-1.0-1.02.0,1.01.02.0
1133,Manizales,M,20.0,-1.0,-2.0,1.0,1.0,2.0,2.0,21.9,69.7,-2.0-1.02.0,1.01.02.0
1134,Manizales,F,23.0,0.0,-1.0,1.0,1.0,1.0,1.0,21.2,72.3,-1.00.01.0,1.01.01.0
1135,Manizales,F,23.0,0.0,-1.0,1.0,1.0,1.0,1.0,21.7,72.0,-1.00.01.0,1.01.01.0
1136,Manizales,F,23.0,0.0,0.0,1.0,1.0,1.0,1.0,21.9,70.0,0.00.01.0,1.01.01.0
1137,Manizales,F,23.0,0.0,-1.0,1.0,1.0,2.0,1.0,21.9,69.7,-1.00.01.0,1.01.01.0
1138,Manizales,M,22.0,0.0,-1.0,1.0,1.0,1.0,1.0,21.2,72.3,-1.00.01.0,1.01.01.0
1139,Manizales,M,22.0,-1.0,-1.0,1.0,2.0,1.0,1.0,21.7,72.0,-1.0-1.01.0,2.01.01.0
1140,Manizales,M,22.0,-1.0,-1.0,1.0,2.0,1.0,1.0,21.9,71.4,-1.0-1.01.0,2.01.01.0
1141,Manizales,M,22.0,-1.0,-2.0,1.0,2.0,1.0,1.0,21.9,70.0,-2.0-1.01.0,2.01.01.0
1142,Manizales,M,22.0,-1.0,-2.0,2.0,2.0,1.0,1.0,21.9,69.7,-2.0-1.01.0,2.02.01.0
1143,Manizales,F,22.0,-1.0,0.0,2.0,1.0,1.0,1.0,21.2,72.3,0.0-1.01.0,1.02.01.0
1144,Manizales,F,22.0,-1.0,-2.0,2.0,2.0,1.0,1.0,21.7,72.0,-2.0-1.01.0,2.02.01.0
1145,Manizales,F,22.0,-1.0,-2.0,2.0,2.0,1.0,1.0,21.9,70.0,-2.0-1.01.0,2.02.01.0
1146,Manizales,F,22.0,-1.0,-2.0,2.0,2.0,1.0,1.0,21.9,69.7,-2.0-1.01.0,2.02.01.0
1147,Manizales,F,24.0,0.0,0.0,2.0,0.0,1.0,1.0,21.2,72.3,0.00.01.0,0.02.01.0
1148,Manizales,F,24.0,0.0,0.0,2.0,0.0,1.0,1.0,21.7,72.0,0.00.01.0,0.02.01.0
1149,Manizales,F,24.0,0.0,0.0,2.0,0.0,1.0,1.0,21.9,71.4,0.00.01.0,0.02.01.0
1150,Manizales,F,24.0,0.0,0.0,2.0,0.0,2.0,1.0,21.9,70.0,0.00.01.0,0.02.01.0
1151,Manizales,F,24.0,0.0,0.0,2.0,0.0,2.0,1.0,21.9,69.7,0.00.01.0,0.02.01.0
1152,Manizales,F,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,21.2,72.3,-1.0-1.01.0,1.01.01.0
1153,Manizales,F,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,21.7,72.0,0.0-1.01.0,0.01.01.0
1154,Manizales,F,2.0,-1.0,0.0,1.0,0.0,1.0,1.0,21.9,71.4,0.0-1.01.0,0.01.01.0
1155,Manizales,F,2.0,0.0,0.0,1.0,0.0,1.0,1.0,21.9,70.0,0.00.01.0,0.01.01.0
1156,Manizales,F,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,21.9,69.7,-1.00.01.0,1.01.01.0
1157,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,2.0,21.7,65.9,0.00.02.0,0.00.02.0
1158,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,2.0,22.2,64.6,0.00.02.0,0.00.02.0
1159,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,2.0,22.6,62.4,0.00.02.0,0.00.02.0
1160,Manizales,F,22.0,0.0,0.0,0.0,0.0,4.0,2.0,23.0,61.3,0.00.02.0,0.00.02.0
1161,Manizales,F,28.0,0.0,0.0,0.0,0.0,4.0,2.0,21.7,65.9,0.00.02.0,0.00.02.0
1162,Manizales,F,28.0,0.0,0.0,0.0,0.0,4.0,2.0,22.2,64.6,0.00.02.0,0.00.02.0
1163,Manizales,F,28.0,0.0,0.0,1.0,0.0,4.0,2.0,22.6,62.4,0.00.02.0,0.01.02.0
1164,Manizales,F,28.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,61.3,0.00.02.0,0.00.02.0
1165,Manizales,F,20.0,0.0,-1.0,1.0,0.0,3.0,2.0,21.7,65.9,-1.00.02.0,0.01.02.0
1166,Manizales,F,20.0,0.0,0.0,1.0,0.0,2.0,2.0,22.2,64.6,0.00.02.0,0.01.02.0
1167,Manizales,F,20.0,0.0,0.0,1.0,0.0,2.0,2.0,22.6,62.4,0.00.02.0,0.01.02.0
1168,Manizales,F,20.0,0.0,-1.0,1.0,0.0,2.0,2.0,23.0,61.3,-1.00.02.0,0.01.02.0
1169,Manizales,F,19.0,0.0,0.0,0.0,0.0,5.0,5.0,22.2,64.6,0.00.05.0,0.00.05.0
1170,Manizales,F,19.0,0.0,0.0,0.0,0.0,5.0,5.0,22.6,62.4,0.00.05.0,0.00.05.0
1171,Manizales,F,19.0,0.0,0.0,0.0,0.0,5.0,5.0,23.0,61.3,0.00.05.0,0.00.05.0
1172,Manizales,M,23.0,1.0,0.0,0.0,0.0,4.0,4.0,21.7,65.9,0.01.04.0,0.00.04.0
1173,Manizales,M,23.0,1.0,0.0,1.0,0.0,4.0,4.0,22.2,64.6,0.01.04.0,0.01.04.0
1174,Manizales,M,23.0,1.0,0.0,1.0,0.0,4.0,3.0,22.6,62.4,0.01.03.0,0.01.03.0
1175,Manizales,M,23.0,1.0,-1.0,1.0,1.0,4.0,3.0,23.0,61.3,-1.01.03.0,1.01.03.0
1176,Manizales,M,23.0,0.0,0.0,0.0,-1.0,3.0,2.0,21.7,65.9,0.00.02.0,-1.00.02.0
1177,Manizales,M,23.0,0.0,0.0,0.0,0.0,3.0,2.0,22.2,64.6,0.00.02.0,0.00.02.0
1178,Manizales,M,23.0,0.0,0.0,0.0,-1.0,3.0,2.0,22.6,62.4,0.00.02.0,-1.00.02.0
1179,Manizales,M,23.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,61.3,0.00.02.0,0.00.02.0
1180,Manizales,F,21.0,0.0,0.0,0.0,0.0,2.0,1.0,21.7,65.9,0.00.01.0,0.00.01.0
1181,Manizales,F,21.0,-1.0,0.0,2.0,0.0,2.0,1.0,22.2,64.6,0.0-1.01.0,0.02.01.0
1182,Manizales,F,21.0,-1.0,0.0,2.0,0.0,2.0,1.0,22.6,62.4,0.0-1.01.0,0.02.01.0
1183,Manizales,F,21.0,-1.0,-1.0,2.0,1.0,2.0,1.0,23.0,61.3,-1.0-1.01.0,1.02.01.0
1184,Manizales,F,21.0,1.0,0.0,1.0,0.0,2.0,2.0,21.7,65.9,0.01.02.0,0.01.02.0
1185,Manizales,F,21.0,0.0,0.0,1.0,0.0,2.0,2.0,22.2,64.6,0.00.02.0,0.01.02.0
1186,Manizales,F,21.0,-1.0,0.0,1.0,0.0,2.0,2.0,22.6,62.4,0.0-1.02.0,0.01.02.0
1187,Manizales,F,21.0,0.0,0.0,1.0,0.0,2.0,1.0,23.0,61.3,0.00.01.0,0.01.01.0
1188,Manizales,M,19.0,1.0,1.0,0.0,-1.0,5.0,5.0,23.2,63.9,1.01.05.0,-1.00.05.0
1189,Manizales,M,19.0,1.0,1.0,0.0,-1.0,5.0,5.0,24.1,62.3,1.01.05.0,-1.00.05.0
1190,Manizales,M,19.0,0.0,1.0,1.0,-2.0,2.0,1.0,24.5,60.0,1.00.01.0,-2.01.01.0
1191,Manizales,M,19.0,0.0,1.0,1.0,-2.0,2.0,1.0,24.8,59.3,1.00.01.0,-2.01.01.0
1192,Manizales,M,19.0,0.0,0.0,1.0,-1.0,2.0,1.0,24.5,58.9,0.00.01.0,-1.01.01.0
1193,Manizales,M,21.0,0.0,2.0,0.0,-2.0,4.0,4.0,23.2,63.9,2.00.04.0,-2.00.04.0
1194,Manizales,M,21.0,0.0,3.0,0.0,-3.0,3.0,4.0,24.1,62.3,3.00.04.0,-3.00.04.0
1195,Manizales,M,21.0,0.0,2.0,0.0,-2.0,2.0,2.0,24.5,60.0,2.00.02.0,-2.00.02.0
1196,Manizales,M,21.0,0.0,1.0,0.0,-1.0,2.0,1.0,24.8,59.3,1.00.01.0,-1.00.01.0
1197,Manizales,M,21.0,0.0,0.0,1.0,-1.0,2.0,1.0,24.5,58.9,0.00.01.0,-1.01.01.0
1198,Manizales,M,18.0,0.0,0.0,0.0,-1.0,4.0,3.0,23.2,63.9,0.00.03.0,-1.00.03.0
1199,Manizales,M,18.0,1.0,0.0,0.0,-1.0,4.0,3.0,24.1,62.3,0.01.03.0,-1.00.03.0
1200,Manizales,M,18.0,0.0,0.0,1.0,-1.0,2.0,2.0,24.5,60.0,0.00.02.0,-1.01.02.0
1201,Manizales,M,18.0,1.0,0.0,0.0,0.0,2.0,2.0,24.8,59.3,0.01.02.0,0.00.02.0
1202,Manizales,M,18.0,0.0,0.0,1.0,0.0,1.0,2.0,24.5,58.9,0.00.02.0,0.01.02.0
1203,Manizales,M,19.0,2.0,0.0,0.0,1.0,5.0,4.0,23.2,63.9,0.02.04.0,1.00.04.0
1204,Manizales,M,19.0,0.0,0.0,0.0,0.0,5.0,4.0,24.1,62.3,0.00.04.0,0.00.04.0
1205,Manizales,M,19.0,0.0,-1.0,1.0,1.0,4.0,2.0,24.5,60.0,-1.00.02.0,1.01.02.0
1206,Manizales,M,19.0,1.0,0.0,1.0,0.0,3.0,2.0,24.8,59.3,0.01.02.0,0.01.02.0
1207,Manizales,M,19.0,1.0,0.0,1.0,0.0,3.0,2.0,24.5,58.9,0.01.02.0,0.01.02.0
1208,Manizales,F,22.0,-1.0,0.0,2.0,0.0,4.0,4.0,23.2,63.9,0.0-1.04.0,0.02.04.0
1209,Manizales,F,22.0,-1.0,0.0,2.0,0.0,4.0,3.0,24.1,62.3,0.0-1.03.0,0.02.03.0
1210,Manizales,F,22.0,-1.0,0.0,2.0,0.0,3.0,2.0,24.5,60.0,0.0-1.02.0,0.02.02.0
1211,Manizales,F,22.0,-1.0,0.0,2.0,0.0,2.0,2.0,24.8,59.3,0.0-1.02.0,0.02.02.0
1212,Manizales,F,22.0,-1.0,0.0,2.0,0.0,2.0,2.0,24.5,58.9,0.0-1.02.0,0.02.02.0
1213,Manizales,F,20.0,0.0,0.0,0.0,-1.0,4.0,3.0,23.2,63.9,0.00.03.0,-1.00.03.0
1214,Manizales,F,20.0,0.0,0.0,0.0,-2.0,4.0,3.0,24.1,62.3,0.00.03.0,-2.00.03.0
1215,Manizales,F,20.0,0.0,-1.0,1.0,0.0,2.0,2.0,24.5,60.0,-1.00.02.0,0.01.02.0
1216,Manizales,F,20.0,0.0,0.0,1.0,-1.0,2.0,1.0,24.8,59.3,0.00.01.0,-1.01.01.0
1217,Manizales,F,20.0,0.0,0.0,1.0,-1.0,2.0,1.0,24.5,58.9,0.00.01.0,-1.01.01.0
1218,Manizales,M,25.0,1.0,-1.0,-1.0,1.0,5.0,5.0,23.2,63.9,-1.01.05.0,1.0-1.05.0
1219,Manizales,M,25.0,0.0,0.0,1.0,0.0,5.0,5.0,24.1,62.3,0.00.05.0,0.01.05.0
1220,Manizales,M,25.0,-1.0,0.0,1.0,0.0,5.0,5.0,24.5,60.0,0.0-1.05.0,0.01.05.0
1221,Manizales,M,25.0,-1.0,0.0,1.0,0.0,4.0,4.0,24.8,59.3,0.0-1.04.0,0.01.04.0
1222,Manizales,M,25.0,-1.0,0.0,0.0,0.0,4.0,4.0,24.5,58.9,0.0-1.04.0,0.00.04.0
1223,Manizales,F,19.0,1.0,0.0,0.0,0.0,4.0,4.0,23.2,63.9,0.01.04.0,0.00.04.0
1224,Manizales,F,19.0,1.0,0.0,0.0,0.0,4.0,4.0,24.1,62.3,0.01.04.0,0.00.04.0
1225,Manizales,F,19.0,1.0,0.0,-1.0,0.0,4.0,3.0,24.5,60.0,0.01.03.0,0.0-1.03.0
1226,Manizales,F,19.0,1.0,0.0,-1.0,0.0,3.0,2.0,24.8,59.3,0.01.02.0,0.0-1.02.0
1227,Manizales,F,19.0,1.0,0.0,-1.0,0.0,3.0,2.0,24.5,58.9,0.01.02.0,0.0-1.02.0
1228,Manizales,F,20.0,0.0,0.0,0.0,0.0,3.0,3.0,23.2,63.9,0.00.03.0,0.00.03.0
1229,Manizales,F,20.0,0.0,0.0,0.0,0.0,3.0,2.0,24.1,62.3,0.00.02.0,0.00.02.0
1230,Manizales,F,20.0,-1.0,0.0,1.0,0.0,3.0,2.0,24.5,60.0,0.0-1.02.0,0.01.02.0
1231,Manizales,F,20.0,0.0,0.0,0.0,0.0,2.0,1.0,24.8,59.3,0.00.01.0,0.00.01.0
1232,Manizales,F,20.0,-1.0,0.0,1.0,0.0,2.0,1.0,24.5,58.9,0.0-1.01.0,0.01.01.0
1233,Manizales,M,20.0,0.0,0.0,0.0,0.0,2.0,2.0,23.2,63.9,0.00.02.0,0.00.02.0
1234,Manizales,M,20.0,0.0,0.0,0.0,0.0,2.0,2.0,24.1,62.3,0.00.02.0,0.00.02.0
1235,Manizales,M,20.0,-1.0,0.0,1.0,0.0,1.0,1.0,24.5,60.0,0.0-1.01.0,0.01.01.0
1236,Manizales,M,20.0,-1.0,-1.0,1.0,1.0,1.0,1.0,24.8,59.3,-1.0-1.01.0,1.01.01.0
1237,Manizales,M,20.0,-1.0,-1.0,1.0,1.0,1.0,1.0,24.5,58.9,-1.0-1.01.0,1.01.01.0
1238,Manizales,F,25.0,0.0,0.0,0.0,0.0,3.0,2.0,23.2,63.9,0.00.02.0,0.00.02.0
1239,Manizales,F,25.0,0.0,0.0,0.0,0.0,3.0,2.0,24.1,62.3,0.00.02.0,0.00.02.0
1240,Manizales,F,25.0,0.0,0.0,0.0,0.0,2.0,1.0,24.5,60.0,0.00.01.0,0.00.01.0
1241,Manizales,F,25.0,0.0,0.0,0.0,0.0,2.0,1.0,24.8,59.3,0.00.01.0,0.00.01.0
1242,Manizales,F,25.0,0.0,0.0,0.0,0.0,2.0,1.0,24.5,58.9,0.00.01.0,0.00.01.0
1243,Manizales,F,21.0,0.0,0.0,0.0,-1.0,2.0,2.0,23.2,63.9,0.00.02.0,-1.00.02.0
1244,Manizales,F,21.0,0.0,0.0,0.0,0.0,2.0,2.0,24.1,62.3,0.00.02.0,0.00.02.0
1245,Manizales,F,21.0,0.0,0.0,0.0,0.0,2.0,1.0,24.5,60.0,0.00.01.0,0.00.01.0
1246,Manizales,F,21.0,0.0,0.0,-1.0,0.0,1.0,1.0,24.8,59.3,0.00.01.0,0.0-1.01.0
1247,Manizales,F,21.0,0.0,-1.0,0.0,0.0,1.0,1.0,24.5,58.9,-1.00.01.0,0.00.01.0
1248,Medellín,F,18.0,0.0,0.0,0.0,0.0,2.0,2.0,23.5,70.7,0.00.02.0,0.00.02.0
1249,Medellín,F,18.0,-1.0,-2.0,1.0,0.0,2.0,2.0,24.1,68.0,-2.0-1.02.0,0.01.02.0
1250,Medellín,F,18.0,0.0,2.0,0.0,-1.0,2.0,2.0,24.8,64.6,2.00.02.0,-1.00.02.0
1251,Medellín,M,19.0,1.0,-1.0,-1.0,0.0,5.0,5.0,23.5,70.7,-1.01.05.0,0.0-1.05.0
1252,Medellín,M,19.0,-1.0,-1.0,0.0,0.0,5.0,5.0,24.1,68.0,-1.0-1.05.0,0.00.05.0
1253,Medellín,M,19.0,-2.0,-1.0,0.0,0.0,5.0,5.0,24.8,66.7,-1.0-2.05.0,0.00.05.0
1254,Medellín,M,19.0,0.0,-1.0,0.0,0.0,5.0,4.0,24.8,64.6,-1.00.04.0,0.00.04.0
1255,Medellín,M,22.0,0.0,0.0,1.0,-1.0,2.0,1.0,23.5,70.7,0.00.01.0,-1.01.01.0
1256,Medellín,M,22.0,0.0,0.0,1.0,-1.0,2.0,1.0,24.1,68.0,0.00.01.0,-1.01.01.0
1257,Medellín,M,22.0,-1.0,0.0,1.0,-1.0,1.0,1.0,24.8,66.7,0.0-1.01.0,-1.01.01.0
1258,Medellín,M,22.0,-1.0,0.0,1.0,-1.0,1.0,1.0,24.8,64.6,0.0-1.01.0,-1.01.01.0
1259,Medellín,M,19.0,1.0,-1.0,-1.0,0.0,5.0,3.0,23.5,70.7,-1.01.03.0,0.0-1.03.0
1260,Medellín,M,19.0,1.0,0.0,-1.0,0.0,5.0,3.0,24.1,68.0,0.01.03.0,0.0-1.03.0
1261,Medellín,M,19.0,0.0,-2.0,2.0,-1.0,2.0,2.0,23.5,70.7,-2.00.02.0,-1.02.02.0
1262,Medellín,M,19.0,0.0,-1.0,2.0,0.0,2.0,2.0,24.1,68.0,-1.00.02.0,0.02.02.0
1263,Medellín,M,19.0,0.0,0.0,1.0,0.0,2.0,2.0,24.8,66.7,0.00.02.0,0.01.02.0
1264,Medellín,F,18.0,-1.0,0.0,2.0,0.0,1.0,1.0,23.5,70.7,0.0-1.01.0,0.02.01.0
1265,Medellín,F,18.0,-1.0,-2.0,2.0,0.0,1.0,2.0,24.1,68.0,-2.0-1.02.0,0.02.02.0
1266,Medellín,F,18.0,0.0,0.0,2.0,0.0,1.0,1.0,24.8,66.7,0.00.01.0,0.02.01.0
1267,Medellín,F,18.0,1.0,-2.0,0.0,1.0,5.0,5.0,23.5,70.7,-2.01.05.0,1.00.05.0
1268,Medellín,F,18.0,0.0,-1.0,0.0,1.0,5.0,5.0,24.1,68.0,-1.00.05.0,1.00.05.0
1269,Medellín,F,18.0,0.0,-1.0,1.0,1.0,4.0,5.0,24.8,64.6,-1.00.05.0,1.01.05.0
1270,Medellín,F,18.0,-1.0,0.0,1.0,-2.0,2.0,1.0,23.5,70.7,0.0-1.01.0,-2.01.01.0
1271,Medellín,F,18.0,-1.0,2.0,1.0,-2.0,2.0,1.0,24.1,68.0,2.0-1.01.0,-2.01.01.0
1272,Medellín,F,18.0,-2.0,0.0,1.0,-2.0,2.0,1.0,24.8,66.7,0.0-2.01.0,-2.01.01.0
1273,Medellín,F,18.0,-1.0,0.0,2.0,-2.0,2.0,1.0,24.8,64.6,0.0-1.01.0,-2.02.01.0
1274,Medellín,M,17.0,-1.0,0.0,1.0,0.0,1.0,1.0,23.5,70.7,0.0-1.01.0,0.01.01.0
1275,Medellín,M,17.0,0.0,0.0,0.0,0.0,1.0,1.0,24.1,68.0,0.00.01.0,0.00.01.0
1276,Medellín,M,17.0,0.0,0.0,0.0,0.0,1.0,1.0,24.8,66.7,0.00.01.0,0.00.01.0
1277,Medellín,M,17.0,0.0,-1.0,0.0,0.0,1.0,1.0,24.8,64.6,-1.00.01.0,0.00.01.0
1278,Medellín,M,17.0,-1.0,-1.0,1.0,0.0,1.0,1.0,24.5,64.8,-1.0-1.01.0,0.01.01.0
1279,Medellín,M,21.0,0.0,-1.0,-1.0,0.0,3.0,2.0,21.4,83.9,-1.00.02.0,0.0-1.02.0
1280,Medellín,M,21.0,1.0,-1.0,-2.0,0.0,4.0,3.0,21.7,84.0,-1.01.03.0,0.0-2.03.0
1281,Medellín,M,21.0,0.0,0.0,-1.0,0.0,3.0,2.0,22.0,83.5,0.00.02.0,0.0-1.02.0
1282,Medellín,M,21.0,0.0,0.0,-1.0,0.0,3.0,2.0,22.2,82.8,0.00.02.0,0.0-1.02.0
1283,Medellín,M,21.0,-1.0,0.0,1.0,0.0,2.0,1.0,21.4,83.9,0.0-1.01.0,0.01.01.0
1284,Medellín,M,21.0,-1.0,0.0,1.0,0.0,2.0,1.0,21.7,84.0,0.0-1.01.0,0.01.01.0
1285,Medellín,M,21.0,0.0,0.0,0.0,0.0,2.0,1.0,22.0,83.5,0.00.01.0,0.00.01.0
1286,Medellín,M,21.0,0.0,0.0,0.0,0.0,2.0,1.0,22.2,82.8,0.00.01.0,0.00.01.0
1287,Medellín,F,22.0,0.0,-3.0,0.0,3.0,1.0,2.0,21.4,83.9,-3.00.02.0,3.00.02.0
1288,Medellín,F,22.0,2.0,-3.0,0.0,3.0,1.0,2.0,21.7,84.0,-3.02.02.0,3.00.02.0
1289,Medellín,F,22.0,-1.0,-3.0,0.0,3.0,1.0,2.0,22.0,83.5,-3.0-1.02.0,3.00.02.0
1290,Medellín,F,22.0,1.0,-3.0,0.0,3.0,1.0,2.0,22.2,82.8,-3.01.02.0,3.00.02.0
